time,battery_percentage
2023-05-31 08:34:19.961815,94
2023-05-31 08:34:20.962106,94
2023-05-31 08:34:21.962925,94
2023-05-31 08:34:22.964142,94
2023-05-31 08:34:23.964334,94
2023-05-31 08:34:24.965391,94
2023-05-31 08:34:25.965770,94
2023-05-31 08:34:26.966278,94
2023-05-31 08:34:27.966973,94
2023-05-31 08:34:28.967969,94
2023-05-31 08:34:29.968197,94
2023-05-31 08:34:30.968693,94
2023-05-31 08:34:31.970913,94
2023-05-31 08:34:32.972157,94
2023-05-31 08:34:33.972964,94
2023-05-31 08:34:34.973252,94
2023-05-31 08:34:35.974456,94
2023-05-31 08:34:36.975398,94
2023-05-31 08:34:37.976078,94
2023-05-31 08:34:38.976853,94
2023-05-31 08:34:39.977149,94
2023-05-31 08:34:40.978186,94
2023-05-31 08:34:41.978391,94
2023-05-31 08:34:42.978745,94
2023-05-31 08:34:43.978954,94
2023-05-31 08:34:44.979443,94
2023-05-31 08:34:45.980034,94
2023-05-31 08:34:46.980580,94
2023-05-31 08:34:47.981405,94
2023-05-31 08:34:48.983596,94
2023-05-31 08:34:49.984419,94
2023-05-31 08:34:50.984965,94
2023-05-31 08:34:51.986346,94
2023-05-31 08:34:52.987860,94
2023-05-31 08:34:53.989272,94
2023-05-31 08:34:54.989904,94
2023-05-31 08:34:55.990975,94
2023-05-31 08:34:56.991579,94
2023-05-31 08:34:57.991976,94
2023-05-31 08:34:58.992287,94
2023-05-31 08:34:59.992980,94
2023-05-31 08:35:00.993335,94
2023-05-31 08:35:01.993916,94
2023-05-31 08:35:02.995235,94
2023-05-31 08:35:03.995757,94
2023-05-31 08:35:04.997312,94
2023-05-31 08:35:05.997808,94
2023-05-31 08:35:06.998535,94
2023-05-31 08:35:07.998877,94
2023-05-31 08:35:08.999290,94
2023-05-31 08:35:09.999469,94
2023-05-31 08:35:10.999885,94
2023-05-31 08:35:12.000163,94
2023-05-31 08:35:13.000608,93
2023-05-31 08:35:14.001234,93
2023-05-31 08:35:15.002129,93
2023-05-31 08:35:16.002943,93
2023-05-31 08:35:17.003763,93
2023-05-31 08:35:18.004237,93
2023-05-31 08:35:19.004593,93
2023-05-31 08:35:20.004770,93
2023-05-31 08:35:21.005728,93
2023-05-31 08:35:22.006077,93
2023-05-31 08:35:23.006635,93
2023-05-31 08:35:24.007110,93
2023-05-31 08:35:25.007618,93
2023-05-31 08:35:26.012133,93
2023-05-31 08:35:27.013001,93
2023-05-31 08:35:28.013698,93
2023-05-31 08:35:29.014122,93
2023-05-31 08:35:30.014753,93
2023-05-31 08:35:31.015357,93
2023-05-31 08:35:32.030386,93
2023-05-31 08:35:33.031442,93
2023-05-31 08:35:34.032836,93
2023-05-31 08:35:35.035052,93
2023-05-31 08:35:36.036306,93
2023-05-31 08:35:37.036916,93
2023-05-31 08:35:38.037957,93
2023-05-31 08:35:39.038563,93
2023-05-31 08:35:40.040229,93
2023-05-31 08:35:41.041014,93
2023-05-31 08:35:42.043742,93
2023-05-31 08:35:43.046699,93
2023-05-31 08:35:44.047423,93
2023-05-31 08:35:45.047665,93
2023-05-31 08:35:46.072849,93
2023-05-31 08:35:47.075510,93
2023-05-31 08:35:48.077237,93
2023-05-31 08:35:49.077655,93
2023-05-31 08:35:50.083189,93
2023-05-31 08:35:51.084037,93
2023-05-31 08:35:52.084311,93
2023-05-31 08:35:53.086177,93
2023-05-31 08:35:54.087325,93
2023-05-31 08:35:55.087977,93
2023-05-31 08:35:56.089170,93
2023-05-31 08:35:57.089912,93
2023-05-31 08:35:58.091209,93
2023-05-31 08:35:59.091646,93
2023-05-31 08:36:00.092848,93
2023-05-31 08:36:01.093909,93
2023-05-31 08:36:02.094593,92
2023-05-31 08:36:03.094833,92
2023-05-31 08:36:04.095240,92
2023-05-31 08:36:05.096425,92
2023-05-31 08:36:06.097116,92
2023-05-31 08:36:07.098007,92
2023-05-31 08:36:08.098552,92
2023-05-31 08:36:09.098905,92
2023-05-31 08:36:10.099897,92
2023-05-31 08:36:11.101519,92
2023-05-31 08:36:12.102077,92
2023-05-31 08:36:13.103060,92
2023-05-31 08:36:14.104616,92
2023-05-31 08:36:15.105878,92
2023-05-31 08:36:16.106576,92
2023-05-31 08:36:17.107342,92
2023-05-31 08:36:18.108324,92
2023-05-31 08:36:19.108617,92
2023-05-31 08:36:20.109851,92
2023-05-31 08:36:21.111124,92
2023-05-31 08:36:22.111644,92
2023-05-31 08:36:23.112128,92
2023-05-31 08:36:24.113595,92
2023-05-31 08:36:25.114943,92
2023-05-31 08:36:26.115783,92
2023-05-31 08:36:27.121193,92
2023-05-31 08:36:28.123880,92
2023-05-31 08:36:29.124652,92
2023-05-31 08:36:30.126360,92
2023-05-31 08:36:31.127138,92
2023-05-31 08:36:32.128016,92
2023-05-31 08:36:33.128466,92
